n_gram,freq
for the tip,297
from last night,297
god is good,297
hard to imagine,297
how much time,297
i did this,297
i might not,297
i use the,297
i wrote about,297
i'm sure i,297
if not for,297
is necessary to,297
is similar to,297
is time for,297
it's like to,297
last time you,297
look at how,297
lot more than,297
make it look,297
making fun of,297
moved on to,297
new york state,297
not the most,297
of which i,297
of you that,297
omg i love,297
on her face,297
on my computer,297
so i hope,297
so if i,297
sorry i missed,297
special thanks to,297
sure there are,297
take some time,297
that can't be,297
the day in,297
the depths of,297
the school of,297
the week before,297
this was an,297
to a point,297
to change it,297
to change your,297
to note that,297
to review the,297
to search for,297
to send you,297
to take in,297
was wearing a,297
we look at,297
well i don't,297
why does it,297
why the hell,297
woke up this,297
you say you,297
am so glad,296
and so we,296
and that you,296
and there will,296
and will continue,296
are a bit,296
at least million,296
away with the,296
be sent to,296
best thing about,296
end up being,296
everything in the,296
find ways to,296
for it is,296
get the job,296
get to be,296
have no problem,296
have too much,296
i pray that,296
i remember that,296
in every way,296
is looking to,296
is only the,296
is the third,296
it was over,296
not only that,296
of a small,296
of a year,296
of any kind,296
once you get,296
out of all,296
said there were,296
search for a,296
so thankful for,296
social media and,296
some of this,296
subject to change,296
take place in,296
tells the story,296
the year for,296
tied to the,296
to get used,296
to take off,296
to that of,296
to walk away,296
to work today,296
to you by,296
trying to take,296
up to percent,296
what i needed,296
where you at,296
yes we are,296
you should do,296
a completely different,295
a reference to,295
able to have,295
all at the,295
allow us to,295
and had been,295
and how he,295
and percent of,295
are hard to,295
at least to,295
at least years,295
at this moment,295
been listening to,295
been part of,295
but i'll be,295
can do the,295
east st louis,295
for many of,295
got off the,295
i hope all,295
i hope my,295
i was little,295
in comparison to,295
in which she,295
is doing a,295
is that in,295
issue of the,295
jobs in the,295
just so you,295
know i can,295
long time i,295
lot of my,295
many thanks to,295
my living room,295
not what you,295
nothing better than,295
of an old,295
of the international,295
of your choice,295
off the hook,295
order to make,295
room for the,295
said he doesn't,295
said it has,295
seem to get,295
sure what to,295
telling me that,295
that of a,295
that with the,295
the media and,295
the same things,295
then you are,295
think it's time,295
to balance the,295
to get us,295
to my own,295
to work i,295
told him i,295
too bad i,295
trying to decide,295
u follow me,295
very excited about,295
we should all,295
with nike gps,295
working on some,295
you can't make,295
you trying to,295
your thoughts on,295
a great game,294
a side of,294
a type of,294
and i hate,294
and part of,294
back in my,294
born and raised,294
but in this,294
come on out,294
coming up in,294
day is a,294
deal with a,294
ever going to,294
for quite some,294
from the time,294
get a better,294
going on the,294
going to find,294
i am back,294
i had so,294
i mean it,294
i really wanna,294
i was an,294
i'm glad to,294
in danger of,294
is when i,294
it's ok to,294
know if it,294
know where i,294
life is to,294
like it i,294
matter what the,294
my dad and,294
not just because,294
not only in,294
of you know,294
second time in,294
since the beginning,294
the freedom to,294
the government and,294
the man in,294
the place of,294
time to read,294
tired of being,294
to establish a,294
to get here,294
to look up,294
to meet him,294
two years in,294
u_s attorney's office,294
wanted to give,294
welcome to my,294
were a few,294
what she said,294
what's going to,294
you make the,294
a few hundred,293
already have a,293
are on a,293
big enough to,293
called it a,293
does it mean,293
don't miss it,293
every minute of,293
going out to,293
got me thinking,293
had planned to,293
hope that the,293
hours of the,293
how much we,293
however it is,293
i could take,293
i had this,293
i'm thinking of,293
i've come to,293
in this one,293
involved with the,293
is interested in,293
is just not,293
it doesn't seem,293
it on your,293
it was almost,293
it was no,293
life and i,293
like i had,293
me what i,293
my last day,293
not only a,293
of the victims,293
on the patio,293
out of there,293
report on the,293
said the new,293
should be an,293
sign of the,293
so we had,293
starting to feel,293
that even if,293
that's not what,293
the brink of,293
the case and,293
they tried to,293
they would not,293
though i was,293
to be this,293
to kick off,293
to the way,293
until i get,293
we're working on,293
why is that,293
will definitely be,293
with my friend,293
wrong with me,293
a food processor,292
and i'm a,292
and made the,292
and more importantly,292
but i wasn't,292
but it just,292
but this year,292
came into the,292
can give you,292
even as the,292
everyone else is,292
found a way,292
from the hospital,292
game with a,292
get me to,292
good as the,292
had the pleasure,292
has been going,292
i am more,292
i can understand,292
i dont like,292
i should probably,292
i was asked,292
i wonder why,292
in a movie,292
in orange county,292
is it so,292
knew he was,292
love to know,292
me from the,292
me i just,292
mom and i,292
myself that i,292
never thought i'd,292
of the center,292
on your way,292
other members of,292
room at the,292
she was born,292
should follow me,292
social media is,292
that is awesome,292
that time of,292
the book was,292
the company of,292
the week and,292
then off to,292
thought to be,292
to be paid,292
to be put,292
to pull the,292
to the scene,292
took advantage of,292
you can hear,292
you from the,292
about million in,291
after months of,291
are looking forward,291
around the globe,291
as a senior,291
base of the,291
because she is,291
but that's a,291
but they also,291
but what if,291
can see how,291
did i do,291
do what we,291
don't miss the,291
from the moment,291
growing number of,291
had a big,291
has said that,291
heading back to,291
i can't make,291
i couldn't be,291
i just watched,291
i was lucky,291
idea for a,291
in my hand,291
in the local,291
it she said,291
many times i,291
more than they,291
my life in,291
my mother and,291
next two years,291
of a better,291
of our favorite,291
of the place,291
on the weekend,291
out of state,291
past five years,291
posted on the,291
sitting on a,291
thank u for,291
thanks for checking,291
thanks for making,291
that i'm going,291
the dance floor,291
the same page,291
the search for,291
the state in,291
these types of,291
this is probably,291
to a hospital,291
to appeal to,291
to be exact,291
to maintain the,291
to read this,291
to the fullest,291
to the main,291
we were at,291
weeks ago and,291
what does this,291
when i'm not,291
why do they,291
why would i,291
you can even,291
a job and,290
a question of,290
able to play,290
against each other,290
all on the,290
an hour later,290
and take the,290
as they can,290
at least percent,290
at my school,290
be filled with,290
before i get,290
can afford to,290
copies of the,290
decided it was,290
don't you just,290
down by the,290
each one of,290
food and drug,290
got a few,290
got back to,290
he doesn't know,290
his head and,290
how is the,290
i wasn't going,290
is no doubt,290
it was i,290
know i will,290
left of the,290
mentioned in the,290
missed out on,290
more information on,290
much about the,290
names of the,290
never would have,290
night i was,290
of the 20th,290
of the total,290
on either side,290
or some other,290
other end of,290
prepared for the,290
ralph waldo emerson,290
reaching out to,290
ready for my,290
ready to play,290
role of the,290
that none of,290
the feeling that,290
the most exciting,290
the weekend and,290
then you have,290
there for you,290
there you go,290
to everyone that,290
